0,0,22
0,1,0
0,2,11
0,3,1
0,4,0
0,5,0
0,6,0
0,7,0
0,8,17
0,9,20
0,10,0
0,11,0
0,12,9
0,13,0
0,14,3
0,15,15
0,16,0
0,17,2
0,18,0
0,19,25
0,20,14
0,21,0
0,22,24
0,23,7
0,24,0
1,0,0
1,1,0
1,2,0
1,3,0
1,4,24
1,5,0
1,6,0
1,7,8
1,8,0
1,9,7
1,10,0
1,11,25
1,12,13
1,13,0
1,14,0
1,15,10
1,16,0
1,17,20
1,18,1
1,19,0
1,20,0
1,21,0
1,22,0
1,23,9
1,24,18
2,0,0
2,1,0
2,2,0
2,3,0
2,4,0
2,5,22
2,6,0
2,7,19
2,8,0
2,9,25
2,10,0
2,11,2
2,12,16
2,13,0
2,14,4
2,15,0
2,16,0
2,17,7
2,18,0
2,19,0
2,20,0
2,21,0
2,22,0
2,23,0
2,24,1
3,0,15
3,1,9
3,2,0
3,3,3
3,4,4
3,5,1
3,6,21
3,7,12
3,8,13
3,9,0
3,10,0
3,11,11
3,12,0
3,13,20
3,14,8
3,15,0
3,16,22
3,17,0
3,18,0
3,19,18
3,20,19
3,21,0
3,22,0
3,23,0
3,24,23
4,0,0
4,1,0
4,2,0
4,3,7
4,4,25
4,5,0
4,6,0
4,7,0
4,8,15
4,9,0
4,10,5
4,11,0
4,12,0
4,13,0
4,14,24
4,15,0
4,16,8
4,17,13
4,18,17
4,19,21
4,20,2
4,21,0
4,22,0
4,23,22
4,24,16
5,0,0
5,1,19
5,2,18
5,3,13
5,4,12
5,5,0
5,6,0
5,7,25
5,8,3
5,9,14
5,10,0
5,11,1
5,12,20
5,13,0
5,14,0
5,15,0
5,16,24
5,17,0
5,18,0
5,19,10
5,20,11
5,21,0
5,22,0
5,23,8
5,24,0
6,0,16
6,1,0
6,2,0
6,3,0
6,4,0
6,5,12
6,6,18
6,7,4
6,8,1
6,9,15
6,10,0
6,11,0
6,12,11
6,13,13
6,14,0
6,15,0
6,16,2
6,17,0
6,18,0
6,19,20
6,20,0
6,21,0
6,22,9
6,23,6
6,24,0
7,0,3
7,1,0
7,2,0
7,3,4
7,4,0
7,5,6
7,6,22
7,7,0
7,8,11
7,9,0
7,10,0
7,11,0
7,12,0
7,13,0
7,14,9
7,15,0
7,16,7
7,17,15
7,18,25
7,19,0
7,20,16
7,21,0
7,22,10
7,23,0
7,24,0
8,0,0
8,1,0
8,2,25
8,3,0
8,4,0
8,5,19
8,6,0
8,7,13
8,8,0
8,9,0
8,10,4
8,11,10
8,12,0
8,13,21
8,14,0
8,15,23
8,16,0
8,17,0
8,18,0
8,19,11
8,20,0
8,21,0
8,22,3
8,23,0
8,24,0
9,0,0
9,1,0
9,2,15
9,3,8
9,4,0
9,5,0
9,6,5
9,7,21
9,8,20
9,9,0
9,10,0
9,11,0
9,12,0
9,13,17
9,14,0
9,15,12
9,16,4
9,17,1
9,18,0
9,19,0
9,20,0
9,21,24
9,22,22
9,23,0
9,24,14
10,0,0
10,1,10
10,2,0
10,3,6
10,4,0
10,5,0
10,6,8
10,7,0
10,8,0
10,9,0
10,10,0
10,11,17
10,12,0
10,13,0
10,14,13
10,15,18
10,16,0
10,17,22
10,18,4
10,19,0
10,20,0
10,21,12
10,22,7
10,23,0
10,24,19
11,0,13
11,1,0
11,2,0
11,3,0
11,4,23
11,5,0
11,6,14
11,7,16
11,8,0
11,9,0
11,10,10
11,11,22
11,12,0
11,13,15
11,14,5
11,15,8
11,16,0
11,17,0
11,18,0
11,19,0
11,20,25
11,21,0
11,22,18
11,23,0
11,24,11
12,0,0
12,1,0
12,2,21
12,3,0
12,4,16
12,5,20
12,6,10
12,7,0
12,8,0
12,9,0
12,10,0
12,11,3
12,12,25
12,13,23
12,14,0
12,15,0
12,16,0
12,17,0
12,18,9
12,19,24
12,20,15
12,21,0
12,22,17
12,23,0
12,24,0
13,0,14
13,1,0
13,2,4
13,3,0
13,4,22
13,5,0
13,6,0
13,7,0
13,8,0
13,9,19
13,10,20
13,11,18
13,12,0
13,13,2
13,14,6
13,15,0
13,16,0
13,17,3
13,18,23
13,19,0
13,20,21
13,21,0
13,22,0
13,23,0
13,24,8
14,0,25
14,1,0
14,2,8
14,3,12
14,4,0
14,5,0
14,6,23
14,7,15
14,8,0
14,9,3
14,10,16
14,11,0
14,12,0
14,13,24
14,14,0
14,15,0
14,16,0
14,17,0
14,18,6
14,19,0
14,20,0
14,21,14
14,22,0
14,23,10
14,24,0
15,0,12
15,1,0
15,2,2
15,3,22
15,4,0
15,5,0
15,6,0
15,7,24
15,8,25
15,9,17
15,10,0
15,11,8
15,12,0
15,13,0
15,14,0
15,15,0
15,16,18
15,17,6
15,18,5
15,19,0
15,20,0
15,21,10
15,22,11
15,23,0
15,24,0
16,0,0
16,1,0
16,2,6
16,3,0
16,4,0
16,5,23
16,6,0
16,7,0
16,8,0
16,9,12
16,10,0
16,11,16
16,12,0
16,13,3
16,14,7
16,15,0
16,16,0
16,17,4
16,18,0
16,19,19
16,20,0
16,21,0
16,22,14
16,23,0
16,24,0
17,0,0
17,1,0
17,2,20
17,3,0
17,4,10
17,5,0
17,6,15
17,7,6
17,8,4
17,9,0
17,10,13
17,11,0
17,12,0
17,13,0
17,14,0
17,15,0
17,16,25
17,17,0
17,18,14
17,19,22
17,20,0
17,21,21
17,22,0
17,23,0
17,24,12
18,0,0
18,1,7
18,2,16
18,3,0
18,4,0
18,5,5
18,6,0
18,7,0
18,8,19
18,9,0
18,10,0
18,11,20
18,12,22
18,13,0
18,14,0
18,15,2
18,16,3
18,17,11
18,18,15
18,19,12
18,20,0
18,21,0
18,22,0
18,23,0
18,24,9
19,0,0
19,1,3
19,2,0
19,3,0
19,4,18
19,5,8
19,6,0
19,7,0
19,8,22
19,9,0
19,10,0
19,11,0
19,12,5
19,13,10
19,14,0
19,15,21
19,16,1
19,17,24
19,18,0
19,19,0
19,20,6
19,21,23
19,22,15
19,23,16
19,24,0
20,0,18
20,1,23
20,2,0
20,3,0
20,4,6
20,5,13
20,6,19
20,7,9
20,8,7
20,9,0
20,10,2
20,11,0
20,12,0
