0,0,0
0,1,5
0,2,13
0,3,0
0,4,18
0,5,8
0,6,0
0,7,22
0,8,1
0,9,7
0,10,17
0,11,0
0,12,4
0,13,0
0,14,0
0,15,23
0,16,24
0,17,0
0,18,12
0,19,3
0,20,9
0,21,0
0,22,11
0,23,10
0,24,0
1,0,0
1,1,11
1,2,0
1,3,0
1,4,24
1,5,0
1,6,0
1,7,0
1,8,3
1,9,0
1,10,0
1,11,0
1,12,9
1,13,0
1,14,0
1,15,0
1,16,0
1,17,25
1,18,20
1,19,0
1,20,0
1,21,22
1,22,17
1,23,23
1,24,15
2,0,3
2,1,0
2,2,22
2,3,0
2,4,0
2,5,0
2,6,21
2,7,9
2,8,0
2,9,0
2,10,6
2,11,0
2,12,0
2,13,0
2,14,1
2,15,0
2,16,0
2,17,2
2,18,0
2,19,0
2,20,0
2,21,0
2,22,19
2,23,0
2,24,0
3,0,0
3,1,2
3,2,10
3,3,0
3,4,0
3,5,25
3,6,0
3,7,16
3,8,18
3,9,0
3,10,0
3,11,22
3,12,0
3,13,0
3,14,11
3,15,0
3,16,0
3,17,13
3,18,0
3,19,0
3,20,20
3,21,3
3,22,0
3,23,7
3,24,6
4,0,15
4,1,0
4,2,16
4,3,9
4,4,25
4,5,0
4,6,11
4,7,0
4,8,19
4,9,14
4,10,0
4,11,0
4,12,21
4,13,0
4,14,0
4,15,18
4,16,7
4,17,0
4,18,5
4,19,0
4,20,0
4,21,4
4,22,0
4,23,12
4,24,0
5,0,0
5,1,7
5,2,0
5,3,0
5,4,0
5,5,18
5,6,0
5,7,0
5,8,0
5,9,10
5,10,3
5,11,0
5,12,0
5,13,22
5,14,9
5,15,8
5,16,0
5,17,15
5,18,0
5,19,0
5,20,13
5,21,0
5,22,0
5,23,0
5,24,0
6,0,0
6,1,0
6,2,0
6,3,0
6,4,0
6,5,4
6,6,0
6,7,8
6,8,14
6,9,0
6,10,10
6,11,0
6,12,6
6,13,21
6,14,13
6,15,0
6,16,2
6,17,0
6,18,0
6,19,0
6,20,0
6,21,0
6,22,0
6,23,15
6,24,0
7,0,25
7,1,13
7,2,0
7,3,6
7,4,2
7,5,15
7,6,1
7,7,0
7,8,12
7,9,0
7,10,8
7,11,0
7,12,0
7,13,16
7,14,0
7,15,0
7,16,22
7,17,19
7,18,4
7,19,0
7,20,0
7,21,0
7,22,0
7,23,0
7,24,7
8,0,0
8,1,10
8,2,17
8,3,3
8,4,0
8,5,11
8,6,16
8,7,0
8,8,6
8,9,5
8,10,0
8,11,0
8,12,24
8,13,0
8,14,0
8,15,12
8,16,0
8,17,23
8,18,0
8,19,0
8,20,0
8,21,0
8,22,0
8,23,20
8,24,9
9,0,11
9,1,9
9,2,0
9,3,0
9,4,15
9,5,17
9,6,0
9,7,0
9,8,0
9,9,20
9,10,0
9,11,0
9,12,25
9,13,5
9,14,4
9,15,1
9,16,6
9,17,0
9,18,7
9,19,24
9,20,2
9,21,0
9,22,10
9,23,0
9,24,0
10,0,10
10,1,19
10,2,11
10,3,23
10,4,0
10,5,0
10,6,25
10,7,0
10,8,0
10,9,3
10,10,0
10,11,15
10,12,0
10,13,0
10,14,5
10,15,0
10,16,0
10,17,14
10,18,0
10,19,7
10,20,4
10,21,0
10,22,21
10,23,1
10,24,2
11,0,0
11,1,0
11,2,0
11,3,0
11,4,7
11,5,0
11,6,0
11,7,0
11,8,0
11,9,13
11,10,0
11,11,0
11,12,0
11,13,23
11,14,0
11,15,0
11,16,1
11,17,0
11,18,2
11,19,0
11,20,0
11,21,24
11,22,0
11,23,0
11,24,0
12,0,0
12,1,24
12,2,1
12,3,0
12,4,0
12,5,0
12,6,7
12,7,23
12,8,2
12,9,6
12,10,13
12,11,19
12,12,0
12,13,18
12,14,10
12,15,9
12,16,4
12,17,8
12,18,22
12,19,0
12,20,0
12,21,0
12,22,25
12,23,5
12,24,0
13,0,0
13,1,0
13,2,0
13,3,4
13,4,0
13,5,0
13,6,17
13,7,0
13,8,16
13,9,0
13,10,0
13,11,6
13,12,0
13,13,0
13,14,0
13,15,19
13,16,0
13,17,0
13,18,0
13,19,0
13,20,18
13,21,0
13,22,0
13,23,0
13,24,0
14,0,21
14,1,17
14,2,18
14,3,0
14,4,14
14,5,1
14,6,0
14,7,4
14,8,0
14,9,0
14,10,16
14,11,0
14,12,0
14,13,8
14,14,0
14,15,3
14,16,0
14,17,0
14,18,25
14,19,0
14,20,0
14,21,23
14,22,15
14,23,6
14,24,10
15,0,0
15,1,0
15,2,21
15,3,0
15,4,12
15,5,9
15,6,18
15,7,0
15,8,10
15,9,16
15,10,22
15,11,3
15,12,13
15,13,0
15,14,0
15,15,5
15,16,0
15,17,0
15,18,0
15,19,14
15,20,19
15,21,0
15,22,0
15,23,2
15,24,24
16,0,5
16,1,1
16,2,0
16,3,0
16,4,0
16,5,0
16,6,0
16,7,2
16,8,0
16,9,22
16,10,0
16,11,0
16,12,23
16,13,0
16,14,0
16,15,16
16,16,25
16,17,0
16,18,11
16,19,20
16,20,0
16,21,6
16,22,8
16,23,17
16,24,0
17,0,23
17,1,0
17,2,0
17,3,0
17,4,0
17,5,0
17,6,15
17,7,13
17,8,8
17,9,0
17,10,0
17,11,17
17,12,0
17,13,0
17,14,21
17,15,0
17,16,3
17,17,0
17,18,24
17,19,10
17,20,5
17,21,7
17,22,0
17,23,18
17,24,20
18,0,0
18,1,3
18,2,0
18,3,0
18,4,0
18,5,0
18,6,0
18,7,0
18,8,17
18,9,0
18,10,5
18,11,8
18,12,15
18,13,0
18,14,20
18,15,0
18,16,21
18,17,4
18,18,0
18,19,2
18,20,0
18,21,0
18,22,0
18,23,0
18,24,0
19,0,0
19,1,0
19,2,0
19,3,0
19,4,16
19,5,0
19,6,0
19,7,14
19,8,0
19,9,11
19,10,2
19,11,9
19,12,0
19,13,0
19,14,25
19,15,7
19,16,0
19,17,0
19,18,0
19,19,15
19,20,0
19,21,0
19,22,0
19,23,22
19,24,0
20,0,0
20,1,15
20,2,0
20,3,11
20,4,0
20,5,0
20,6,9
20,7,0
20,8,21
20,9,8
20,10,0
20,11,0
20,12,7
20,13,0
20,14,0
20,15,24
20,16,5
20,17,0
20,18,6
20,19,0
20,20,10
20,21,19
20,22,13
20,23,0
20,24,16
21,0,6
21,1,14
21,2,0
21,3,10
21,4,9
21,5,0
21,6,0
21,7,17
21,8,0
21,9,0
21,10,25
21,11,0
21,12,0
21,13,20
21,14,0
21,15,0
21,16,23
21,17,7
21,18,0
21,19,22
21,20,0
21,21,0
21,22,5
21,23,21
21,24,0
22,0,0
22,1,0
22,2,24
22,3,0
22,4,0
22,5,0
22,6,0
22,7,15
22,8,0
22,9,0
22,10,4
22,11,0
22,12,0
22,13,0
22,14,8
22,15,0
22,16,0
22,17,21
22,18,18
22,19,0
22,20,0
22,21,0
22,22,7
22,23,0
22,24,11
23,0,7
23,1,8
23,2,4
23,3,20
23,4,0
23,5,0
23,6,19
23,7,24
23,8,0
23,9,0
23,10,0
23,11,0
23,12,5
23,13,0
23,14,0
23,15,0
23,16,12
23,17,0
23,18,0
23,19,0
23,20,3
23,21,0
23,22,0
23,23,14
23,24,0
24,0,0
24,1,21
24,2,25
24,3,0
24,4,17
24,5,5
24,6,4
24,7,0
24,8,7
24,9,18
24,10,0
24,11,0
24,12,19
24,13,0
24,14,6
24,15,14
24,16,9
24,17,11
24,18,0
24,19,13
24,20,22
24,21,0
24,22,12
24,23,24
24,24,0
