0,0,1
0,1,0
0,2,0
0,3,0
0,4,0
0,5,0
0,6,5
0,7,0
0,8,3
0,9,14
0,10,11
0,11,0
0,12,7
0,13,0
0,14,9
0,15,0
0,16,0
0,17,21
0,18,6
0,19,0
0,20,0
0,21,12
0,22,24
0,23,22
0,24,18
1,0,24
1,1,0
1,2,15
1,3,10
1,4,0
1,5,9
1,6,20
1,7,0
1,8,0
1,9,0
1,10,25
1,11,0
1,12,1
1,13,0
1,14,0
1,15,13
1,16,7
1,17,0
1,18,11
1,19,0
1,20,0
1,21,0
1,22,0
1,23,0
1,24,0
2,0,0
2,1,2
2,2,0
2,3,3
2,4,0
2,5,0
2,6,4
2,7,0
2,8,12
2,9,0
2,10,20
2,11,0
2,12,24
2,13,0
2,14,22
2,15,15
2,16,14
2,17,0
2,18,19
2,19,0
2,20,6
2,21,17
2,22,25
2,23,0
2,24,8
3,0,0
3,1,0
3,2,18
3,3,17
3,4,22
3,5,0
3,6,0
3,7,7
3,8,25
3,9,0
3,10,0
3,11,6
3,12,0
3,13,16
3,14,0
3,15,0
3,16,8
3,17,2
3,18,0
3,19,0
3,20,9
3,21,0
3,22,0
3,23,10
3,24,0
4,0,0
4,1,23
4,2,20
4,3,4
4,4,0
4,5,0
4,6,16
4,7,0
4,8,0
4,9,0
4,10,0
4,11,0
4,12,0
4,13,14
4,14,2
4,15,0
4,16,1
4,17,10
4,18,18
4,19,0
4,20,3
4,21,0
4,22,7
4,23,0
4,24,0
5,0,0
5,1,0
5,2,0
5,3,9
5,4,12
5,5,0
5,6,0
5,7,0
5,8,23
5,9,3
5,10,0
5,11,0
5,12,0
5,13,0
5,14,15
5,15,0
5,16,19
5,17,0
5,18,0
5,19,1
5,20,17
5,21,6
5,22,10
5,23,4
5,24,25
6,0,0
6,1,0
6,2,0
6,3,0
6,4,8
6,5,0
6,6,0
6,7,0
6,8,2
6,9,0
6,10,19
6,11,0
6,12,12
6,13,0
6,14,5
6,15,0
6,16,3
6,17,0
6,18,0
6,19,7
6,20,20
6,21,11
6,22,0
6,23,18
6,24,21
7,0,2
7,1,4
7,2,0
7,3,23
7,4,0
7,5,5
7,6,8
7,7,0
7,8,0
7,9,0
7,10,6
7,11,0
7,12,0
7,13,3
7,14,20
7,15,0
7,16,18
7,17,13
7,18,0
7,19,0
7,20,16
7,21,0
7,22,9
7,23,7
7,24,22
8,0,16
8,1,0
8,2,10
8,3,1
8,4,0
8,5,18
8,6,12
8,7,9
8,8,0
8,9,0
8,10,0
8,11,0
8,12,0
8,13,4
8,14,0
8,15,5
8,16,11
8,17,0
8,18,22
8,19,0
8,20,24
8,21,19
8,22,0
8,23,2
8,24,0
9,0,18
9,1,7
9,2,22
9,3,0
9,4,14
9,5,0
9,6,0
9,7,0
9,8,13
9,9,16
9,10,2
9,11,8
9,12,9
9,13,21
9,14,0
9,15,0
9,16,6
9,17,20
9,18,4
9,19,0
9,20,0
9,21,0
9,22,12
9,23,0
9,24,1
10,0,11
10,1,22
10,2,24
10,3,0
10,4,0
10,5,0
10,6,0
10,7,15
10,8,5
10,9,0
10,10,17
10,11,0
10,12,0
10,13,6
10,14,3
10,15,0
10,16,16
10,17,0
10,18,0
10,19,0
10,20,21
10,21,0
10,22,20
10,23,0
10,24,0
11,0,21
11,1,16
11,2,17
11,3,0
11,4,0
11,5,11
11,6,22
11,7,3
11,8,14
11,9,0
11,10,1
11,11,25
11,12,0
11,13,12
11,14,24
11,15,0
11,16,0
11,17,0
11,18,0
11,19,6
11,20,0
11,21,7
11,22,0
11,23,0
11,24,0
12,0,0
12,1,0
12,2,5
12,3,0
12,4,23
12,5,12
12,6,0
12,7,6
12,8,0
12,9,9
12,10,0
12,11,11
12,12,0
12,13,15
12,14,0
12,15,20
12,16,0
12,17,8
12,18,0
12,19,3
12,20,14
12,21,0
12,22,17
12,23,0
12,24,0
13,0,0
13,1,0
13,2,0
13,3,14
13,4,0
13,5,7
13,6,0
13,7,0
13,8,0
13,9,0
13,10,5
13,11,23
13,12,0
13,13,19
13,14,18
13,15,0
13,16,22
13,17,9
13,18,17
13,19,2
13,20,0
13,21,0
13,22,15
13,23,24
13,24,6
14,0,0
14,1,0
14,2,6
14,3,0
14,4,15
14,5,0
14,6,0
14,7,0
14,8,17
14,9,0
14,10,9
14,11,16
14,12,0
14,13,0
14,14,8
14,15,0
14,16,10
14,17,24
14,18,0
14,19,0
14,20,0
14,21,0
14,22,5
14,23,23
14,24,3
15,0,25
15,1,0
15,2,23
15,3,0
15,4,0
15,5,0
15,6,6
15,7,12
15,8,1
15,9,0
15,10,0
15,11,24
15,12,5
15,13,20
15,14,11
15,15,16
15,16,2
15,17,0
15,18,0
15,19,0
15,20,10
15,21,0
15,22,19
15,23,14
15,24,9
16,0,0
16,1,1
16,2,0
16,3,12
16,4,20
16,5,0
16,6,10
16,7,0
16,8,8
16,9,4
16,10,0
16,11,21
16,12,0
16,13,0
16,14,0
16,15,0
16,16,0
16,17,11
16,18,9
16,19,17
16,20,0
16,21,24
16,22,22
16,23,0
16,24,23
17,0,15
17,1,8
17,2,9
17,3,0
17,4,18
17,5,0
17,6,0
17,7,21
17,8,16
17,9,0
17,10,23
17,11,14
17,12,0
17,13,0
17,14,7
17,15,0
17,16,0
17,17,0
17,18,20
17,19,10
17,20,0
17,21,25
17,22,0
17,23,5
17,24,12
18,0,19
18,1,6
18,2,0
18,3,24
18,4,10
18,5,13
18,6,0
18,7,0
18,8,15
18,9,0
18,10,16
18,11,0
18,12,17
18,13,0
18,14,12
18,15,0
18,16,25
18,17,0
18,18,0
18,19,0
18,20,7
18,21,0
18,22,0
18,23,0
18,24,0
19,0,22
19,1,14
19,2,16
19,3,5
19,4,7
19,5,19
19,6,0
19,7,0
19,8,20
19,9,0
19,10,8
19,11,0
19,12,0
19,13,0
19,14,0
19,15,6
19,16,23
19,17,0
19,18,0
19,19,0
19,20,1
19,21,15
19,22,0
19,23,0
19,24,0
20,0,0
20,1,0
20,2,8
20,3,0
20,4,19
20,5,0
20,6,7
20,7,5
20,8,6
20,9,0
20,10,13
20,11,20
20,12,0
20,13,0
20,14,0
20,15,0
20,16,0
20,17,0
20,18,15
20,19,0
20,20,0
20,21,22
20,22,1
20,23,3
20,24,0
21,0,0
21,1,21
21,2,0
21,3,0
21,4,24
21,5,0
21,6,0
21,7,14
21,8,10
21,9,0
21,10,0
21,11,15
21,12,0
21,13,9
21,14,0
21,15,0
21,16,17
21,17,22
21,18,0
21,19,0
21,20,25
21,21,4
21,22,11
21,23,0
21,24,0
22,0,3
22,1,0
22,2,14
22,3,15
22,4,2
22,5,0
22,6,17
22,7,0
22,8,21
22,9,22
22,10,10
22,11,0
22,12,8
22,13,0
22,14,16
22,15,0
22,16,20
22,17,0
22,18,23
22,19,0
22,20,0
22,21,18
22,22,0
22,23,6
22,24,0
23,0,0
23,1,0
23,2,0
23,3,0
23,4,0
23,5,0
23,6,15
23,7,0
23,8,11
23,9,13
23,10,0
23,11,0
23,12,23
23,13,0
23,14,17
23,15,0
23,16,0
23,17,0
23,18,25
23,19,8
23,20,0
23,21,9
23,22,2
23,23,0
23,24,7
24,0,7
24,1,13
24,2,4
24,3,6
24,4,0
24,5,0
24,6,3
24,7,20
24,8,0
24,9,0
24,10,22
24,11,0
24,12,19
24,13,0
24,14,1
24,15,24
24,16,21
24,17,0
24,18,10
24,19,0
24,20,0
24,21,0
24,22,0
24,23,0
24,24,17
