0,0,7
0,1,13
0,2,10
0,3,0
0,4,0
0,5,0
0,6,0
0,7,0
0,8,0
0,9,2
0,10,0
0,11,0
0,12,0
0,13,0
0,14,6
0,15,0
1,0,0
1,1,0
1,2,0
1,3,0
1,4,7
1,5,5
1,6,0
1,7,0
1,8,8
1,9,9
1,10,16
1,11,0
1,12,0
1,13,0
1,14,0
1,15,2
2,0,0
2,1,0
2,2,3
2,3,2
2,4,13
2,5,0
2,6,16
2,7,0
2,8,0
2,9,5
2,10,0
2,11,6
2,12,0
2,13,12
2,14,14
2,15,9
3,0,0
3,1,11
3,2,0
3,3,0
3,4,0
3,5,2
3,6,8
3,7,0
3,8,0
3,9,13
3,10,12
3,11,0
3,12,0
3,13,1
3,14,0
3,15,0
4,0,0
4,1,0
4,2,0
4,3,5
4,4,0
4,5,0
4,6,0
4,7,0
4,8,16
4,9,14
4,10,3
4,11,11
4,12,0
4,13,2
4,14,0
4,15,4
5,0,0
5,1,4
5,2,9
5,3,11
5,4,0
5,5,0
5,6,13
5,7,0
5,8,0
5,9,15
5,10,0
5,11,0
5,12,1
5,13,0
5,14,0
5,15,0
6,0,0
6,1,0
6,2,16
6,3,0
6,4,0
6,5,8
6,6,0
6,7,15
6,8,12
6,9,0
6,10,1
6,11,13
6,12,9
6,13,0
6,14,0
6,15,5
7,0,0
7,1,0
7,2,0
7,3,0
7,4,0
7,5,6
7,6,0
7,7,0
7,8,0
7,9,4
7,10,0
7,11,10
7,12,0
7,13,8
7,14,16
7,15,0
8,0,0
8,1,6
8,2,2
8,3,0
8,4,11
8,5,0
8,6,4
8,7,0
8,8,0
8,9,0
8,10,10
8,11,0
8,12,0
8,13,0
8,14,0
8,15,0
9,0,15
9,1,0
9,2,0
9,3,1
9,4,10
9,5,9
9,6,0
9,7,8
9,8,5
9,9,0
9,10,13
9,11,0
9,12,0
9,13,14
9,14,0
9,15,0
10,0,0
10,1,0
10,2,0
10,3,10
10,4,0
10,5,0
10,6,14
10,7,0
10,8,0
10,9,8
10,10,0
10,11,0
10,12,15
10,13,5
10,14,9
10,15,0
11,0,5
11,1,0
11,2,8
11,3,0
11,4,3
11,5,12
11,6,7
11,7,1
11,8,0
11,9,0
11,10,0
11,11,0
11,12,6
11,13,0
11,14,0
11,15,0
12,0,0
12,1,0
12,2,11
12,3,0
12,4,0
12,5,7
12,6,1
12,7,0
12,8,0
12,9,10
12,10,2
12,11,0
12,12,0
12,13,0
12,14,15
12,15,0
13,0,6
13,1,1
13,2,13
13,3,0
13,4,8
13,5,0
13,6,3
13,7,0
13,8,0
13,9,11
13,10,0
13,11,14
13,12,2
13,13,9
13,14,0
13,15,0
14,0,2
14,1,0
14,2,0
14,3,0
14,4,0
14,5,16
14,6,12
14,7,6
14,8,0
14,9,0
14,10,4
14,11,8
14,12,0
14,13,0
14,14,0
14,15,0
15,0,0
15,1,5
15,2,0
15,3,0
15,4,0
15,5,0
15,6,11
15,7,0
15,8,0
15,9,0
15,10,0
15,11,0
15,12,0
15,13,3
15,14,1
15,15,7
